,Seq Num,Obs ID,Instrument,Grating,Appr Exp ,Exposure ,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode ,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Gname
106,900164,3325,ACIS-S,NONE,5.0,4.9,AX J1243.8+1305,Nandra,190.958,13.088,archived,FAINT,TE,10.60403275,51930.0,5/3/2002 4:59,5/8/2003 6:19,3900608,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,3,3,NOAO,nan
107,600295,3550,ACIS-I,NONE,15.0,14.57,NGC 1313,Garmire,49.479,-66.578,archived,VFAINT,TE,5.274878596000001,76863.0,11/9/2002 19:13,11/19/2003 20:19,4600059,NORMAL GALAXIES,GTO,4,4,None,NGC 1313
108,600296,3551,ACIS-I,NONE,15.0,14.83,NGC 1313,Garmire,49.479,-66.578,archived,VFAINT,TE,4.179009198,61964.0,10/2/2003 9:46,10/6/2004 20:15,4600059,NORMAL GALAXIES,GTO,4,4,None,NGC 1313
109,400273,3786,ACIS-S,NONE,15.0,15.93,1E0953.8+6918,Slane,149.471,69.064,archived,CC33_FAINT,CC,11.53848183,183771.0,12/28/2002 19:13,1/7/2004 20:18,4400140,BH AND NS BINARIES,GO,4,4,None,nan
110,400274,3787,ACIS-S,NONE,15.0,15.28,1E0953.8+6918,Slane,149.471,69.064,archived,CC33_FAINT,CC,13.44003968,205318.0,6/9/2003 2:51,6/13/2004 17:15,4400140,BH AND NS BINARIES,GO,4,4,None,nan
111,400275,3788,ACIS-S,NONE,15.0,14.46,1E0953.8+6918,Slane,149.471,69.064,archived,CC33_FAINT,CC,13.38157158,193432.0,9/3/2003 1:03,9/12/2004 20:15,4400140,BH AND NS BINARIES,GO,4,4,None,nan
112,600299,3925,ACIS-S,NONE,44.0,43.53,NGC4526,Sarazin,188.513,7.7,archived,VFAINT,TE,7.315144817,318432.0,11/14/2003 6:25,11/17/2004 20:15,4600136,NORMAL GALAXIES,GO,4,4,None,NGC 4526
113,600304,3930,ACIS-S,NONE,60.0,56.94,NGC 1705,Heckman,73.557,-53.361000000000004,archived,FAINT,TE,11.14922844,634864.0,9/12/2003 4:51,10/7/2004 11:20,4600352,NORMAL GALAXIES,GO,4,4,None,NGC 1705
114,600305,3931,ACIS-S,NONE,85.0,82.55,NGC 253,Weaver,11.889000000000001,-25.288,archived,FAINT,TE,13.40563896,1106605.0,9/19/2003 12:50,9/25/2004 10:16,4600376,NORMAL GALAXIES,GO,4,4,None,NGC 0253
115,600306,3932,ACIS-S,NONE,50.0,47.97,M51,Terashima,202.483,47.217,archived,VFAINT,TE,5.490699863,263388.0,8/7/2003 14:30,8/12/2004 20:16,4600406,NORMAL GALAXIES,GO,4,4,None,MESSIER 051
116,600307,3933,ACIS-S,NONE,50.0,46.23,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,1.722830589,79642.0,8/6/2003 5:57,8/11/2004 20:56,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
117,600308,3934,ACIS-S,NONE,5.0,4.74,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,1.668730461,7906.0,8/9/2003 9:35,8/15/2004 20:18,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
118,600309,3935,ACIS-S,NONE,5.0,4.5,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,1.8118303569999998,8155.0,8/11/2003 19:09,8/19/2004 20:15,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
119,600310,3936,ACIS-S,NONE,5.0,4.56,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,2.126699884,9703.0,8/14/2003 16:34,8/18/2004 20:22,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
120,600311,3937,ACIS-S,NONE,5.0,4.63,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,2.008380024,9308.0,8/17/2003 7:48,8/22/2004 12:16,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
121,600312,3938,ACIS-S,NONE,5.0,5.15,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,1.583796464,8155.0,8/19/2003 23:27,8/25/2004 20:21,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
122,600313,3939,ACIS-S,NONE,5.0,5.14,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,1.716705521,8828.0,8/27/2003 17:17,9/3/2004 20:15,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
123,600314,3940,ACIS-S,NONE,5.0,4.84,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,1.844245264,8929.0,9/5/2003 16:10,9/8/2004 20:22,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
124,600315,3941,ACIS-S,NONE,5.0,4.88,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,1.998050745,9745.0,9/14/2003 11:40,9/25/2004 20:17,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
125,600316,3942,ACIS-S,NONE,5.0,5.21,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,3.03867214,15823.0,9/23/2003 9:31,9/25/2004 20:17,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
126,600317,3943,ACIS-S,NONE,5.0,4.9,NGC 5204 X-1,Roberts,202.41099999999997,58.418,archived,FAINT,TE,2.205076277,10797.0,10/3/2003 23:30,10/7/2004 11:04,4600483,NORMAL GALAXIES,GO,4,4,None,NGC 5204
127,600323,3949,ACIS-S,NONE,65.0,65.46,NGC1427A,Gregg,55.044,-35.626999999999995,archived,VFAINT,TE,6.165077182,403572.0,10/21/2003 19:36,10/24/2004 10:16,4600794,NORMAL GALAXIES,GO,4,4,HST,NGC 1427A
128,600324,3950,ACIS-S,NONE,60.0,59.2,NGC 4565,Wang,189.08700000000002,25.988000000000003,archived,VFAINT,TE,11.16996388,661272.0,2/8/2003 19:09,2/12/2004 12:31,4600846,NORMAL GALAXIES,GO,4,4,None,NGC 4565
129,600327,3953,ACIS-S,NONE,30.0,29.19,IC 10,Bauer,5.121,59.281000000000006,archived,VFAINT,TE,1.737116265,50709.0,3/12/2003 12:08,3/17/2004 20:22,4600850,NORMAL GALAXIES,GO,4,4,HST,IC 0010
130,600328,3954,ACIS-S,NONE,50.0,48.94,NGC 7793,Pannuti,359.457,-32.592,archived,VFAINT,TE,10.43660454,510738.0,9/6/2003 23:19,9/10/2004 20:16,4600441,NORMAL GALAXIES,GO,4,4,None,NGC 7793
131,700644,3965,ACIS-S,NONE,50.0,49.52,CENTAURUS A,Kraft,201.37,-43.016999999999996,archived,FAINT,TE,8.883627732,439899.0,9/14/2003 13:44,9/18/2004 20:15,4700217,ACTIVE GALAXIES AND QUASARS,GO,4,4,None,NGC 5128
132,700689,4010,ACIS-S,NONE,5.0,5.06,NGC 660,Satyapal,25.756999999999998,13.642999999999999,archived,FAINT,TE,10.25106218,51918.0,2/12/2003 22:06,2/20/2004 20:26,4700491,ACTIVE GALAXIES AND QUASARS,GO,4,4,None,NGC 0660
133,700695,4016,ACIS-S,NONE,1.0,0.76,NGC4419,Satyapal,186.735,15.047,archived,FAINT,TE,13.44630695,10196.0,11/22/2003 1:09,12/2/2004 20:16,4700491,ACTIVE GALAXIES AND QUASARS,GO,4,4,None,NGC 4419
134,700696,4017,ACIS-S,NONE,5.0,4.9,NGC4527,Satyapal,188.535,2.653,archived,FAINT,TE,10.15342185,49713.0,3/9/2003 23:09,4/8/2004 20:23,4700491,ACTIVE GALAXIES AND QUASARS,GO,4,4,None,NGC 4527
135,700698,4019,ACIS-S,NONE,5.0,4.9,NGC4713,Satyapal,192.49099999999999,5.311,archived,FAINT,TE,9.737053726000001,47715.0,1/28/2003 0:49,1/29/2004 20:24,4700491,ACTIVE GALAXIES AND QUASARS,GO,4,4,None,NGC 4713
136,800332,4176,ACIS-I,NONE,50.0,46.03,FORNAX CLUSTER,Scharf,54.93600000000001,-35.486,archived,VFAINT,TE,3.383835435,155748.0,5/31/2003 13:15,12/6/2003 20:21,4800280,CLUSTERS OF GALAXIES,GO,4,4,None,FORNAX CLUSTER
137,400338,4555,ACIS-S,NONE,5.0,4.67,NGC 5408,Kaaret,210.832,-41.383,archived,FAINT,TE,0.9047644429999999,4223.0,12/20/2003 13:05,12/23/2004 20:15,5400252,BH AND NS BINARIES,GO,5,5,NRAO,NGC 5408
138,400339,4556,ACIS-S,NONE,5.0,4.45,NGC 5408,Kaaret,210.832,-41.383,archived,FAINT,TE,0.9255023920000001,4117.0,2/9/2004 10:28,2/12/2005 20:18,5400252,BH AND NS BINARIES,GO,5,5,NRAO,NGC 5408
139,400340,4557,ACIS-S,NONE,5.0,4.66,NGC 5408,Kaaret,210.832,-41.383,archived,FAINT,TE,1.03060553,4807.0,12/20/2004 13:13,12/22/2005 8:24,5400252,BH AND NS BINARIES,GO,5,5,NRAO,NGC 5408
140,400341,4558,ACIS-S,NONE,5.0,4.68,NGC 5408,Kaaret,210.832,-41.383,archived,FAINT,TE,0.9887236420000001,4626.0,1/29/2005 11:01,1/31/2006 8:25,5400252,BH AND NS BINARIES,GO,5,5,NRAO,NGC 5408
141,500438,4613,ACIS-S,NONE,125.0,118.88,SN 1986J,Houck,35.63,42.333,archived,VFAINT,TE,7.026303542000001,835277.0,12/10/2003 9:05,12/17/2004 12:10,5500466,SN, SNR AND ISOLATED NS,GO,5,5,NGC 891
142,500452,4627,ACIS-S,NONE,50.0,40.92,SN 2004dj,Lewin,114.321,65.6,archived,FAINT,TE,0.686162233,28081.0,8/9/2004 6:59,8/11/2005 20:15,5500617,SN, SNR AND ISOLATED NS,TOO,5,5,NGC 2403
143,500453,4628,ACIS-S,NONE,50.0,46.52,SN 2004dj,Lewin,114.321,65.6,archived,FAINT,TE,12.15736067,565601.0,8/23/2004 9:54,8/25/2005 20:15,5500617,SN, SNR AND ISOLATED NS,TOO,5,5,NGC 2403
144,500454,4629,ACIS-S,NONE,50.0,44.57,SN 2004dj,Lewin,114.321,65.6,archived,FAINT,TE,12.41874172,553513.0,10/3/2004 16:11,10/7/2005 20:17,5500617,SN, SNR AND ISOLATED NS,TOO,5,5,NGC 2403
145,500455,4630,ACIS-S,NONE,50.0,49.93,SN 2004dj,Lewin,114.321,65.6,archived,FAINT,TE,13.16169517,657219.0,12/22/2004 15:12,12/27/2005 12:54,5500617,SN, SNR AND ISOLATED NS,TOO,5,5,NGC 2403
146,600343,4688,ACIS-S,NONE,30.0,29.58,NGC 4473,Loewenstein,187.454,13.429,archived,VFAINT,TE,13.0458219,385883.0,2/26/2005 21:19,3/2/2006 12:29,5600290,NORMAL GALAXIES,GO,5,5,None,NGC 4473
147,600344,4689,ACIS-S,NONE,30.0,30.85,NGC 2787,Loewenstein,139.827,69.203,archived,VFAINT,TE,11.87765029,366378.0,5/18/2004 1:48,5/19/2005 20:15,5600290,NORMAL GALAXIES,GO,5,5,None,NGC 2787
148,600345,4690,ACIS-S,NONE,35.0,34.41,NGC 45,Pannuti,3.517,-23.182,archived,VFAINT,TE,19.26550219,662863.0,1/16/2005 4:44,1/19/2006 15:55,5600355,NORMAL GALAXIES,GO,5,5,None,NGC 0045
149,600347,4692,ACIS-S,NONE,10.0,9.9,NGC 3384,Terashima,162.071,12.63,archived,VFAINT,TE,5.6733748870000005,56183.0,10/19/2004 18:56,10/27/2005 20:22,5600485,NORMAL GALAXIES,GO,5,5,None,NGC 3384
150,600348,4693,ACIS-S,NONE,10.0,9.96,NGC 3412,Terashima,162.721,13.412,archived,VFAINT,TE,5.11836433,50972.0,2/6/2005 9:29,2/7/2006 10:16,5600485,NORMAL GALAXIES,GO,5,5,None,NGC 3412
151,600349,4694,ACIS-S,NONE,10.0,9.94,NGC 3521,Terashima,166.454,-0.036000000000000004,archived,VFAINT,TE,5.613922219,55819.0,3/11/2004 10:16,3/15/2005 20:20,5600485,NORMAL GALAXIES,GO,5,5,None,NGC 3521
152,600351,4696,ACIS-S,NONE,10.0,10.24,NGC 1023,Terashima,40.1,39.063,archived,VFAINT,TE,4.994807131,51131.0,2/27/2004 18:25,3/2/2005 20:16,5600485,NORMAL GALAXIES,GO,5,5,None,NGC 1023
153,600352,4697,ACIS-S,NONE,10.0,8.99,NGC 7457,Terashima,345.25,30.145,archived,VFAINT,TE,4.784105017,42999.0,11/18/2003 17:06,11/21/2004 20:16,5600485,NORMAL GALAXIES,GO,5,5,None,NGC 7457
154,600380,4725,ACIS-S,NONE,40.0,38.47,NGC 4485/NGC 4490,Roberts,187.63,41.65,archived,VFAINT,TE,8.942353577,343982.0,7/29/2004 20:43,8/2/2005 20:16,5600530,NORMAL GALAXIES,GO,5,5,None,NGC 4485
155,600381,4726,ACIS-S,NONE,40.0,39.63,NGC 4485/NGC 4490,Roberts,187.63,41.65,archived,VFAINT,TE,9.946437567,394199.0,11/20/2004 6:30,11/22/2005 20:16,5600530,NORMAL GALAXIES,GO,5,5,None,NGC 4485
156,600382,4727,ACIS-S,NONE,40.0,39.92,NGC4697,Sarazin,192.15,-5.801,archived,VFAINT,TE,7.6355626039999995,304814.0,12/26/2003 14:51,12/30/2004 20:19,5600537,NORMAL GALAXIES,GO,5,5,HST,NGC 4697
157,600383,4728,ACIS-S,NONE,40.0,35.68,NGC4697,Sarazin,192.15,-5.801,archived,VFAINT,TE,7.728154567000001,275763.0,1/6/2004 8:15,1/9/2005 10:17,5600537,NORMAL GALAXIES,GO,5,5,HST,NGC 4697
158,600384,4729,ACIS-S,NONE,40.0,38.1,NGC4697,Sarazin,192.15,-5.801,archived,VFAINT,TE,8.966793699,341634.0,2/12/2004 7:14,2/18/2005 20:16,5600537,NORMAL GALAXIES,GO,5,5,HST,NGC 4697
159,600385,4730,ACIS-S,NONE,40.0,40.05,NGC4697,Sarazin,192.15,-5.801,archived,VFAINT,TE,9.333226075,373756.0,8/18/2004 10:16,8/20/2005 20:17,5600537,NORMAL GALAXIES,GO,5,5,HST,NGC 4697
160,600386,4731,ACIS-S,NONE,60.0,56.24,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,10.60405689,596383.0,1/19/2004 5:56,1/22/2004 20:16,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
161,600387,4732,ACIS-S,NONE,71.5,69.79,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,11.18985439,780972.0,3/19/2004 8:14,4/14/2004 20:15,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
162,600388,4733,ACIS-S,NONE,34.0,24.81,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,19.8290896,492050.0,5/7/2004 13:28,5/11/2004 20:15,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
163,600389,4734,ACIS-S,NONE,35.81,35.48,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,12.34656702,438029.0,7/11/2004 1:42,7/15/2004 20:17,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
164,600390,4735,ACIS-S,NONE,29.0,28.78,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,12.82323989,369049.0,9/12/2004 12:58,9/14/2004 20:15,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
165,600391,4736,ACIS-S,NONE,86.0,77.35,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,13.65399867,1056142.0,11/1/2004 18:42,11/4/2004 10:17,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
166,600392,4737,ACIS-S,NONE,22.0,21.85,M101,Kuntz,210.951,54.361000000000004,archived,VFAINT,TE,12.77031468,279084.0,1/1/2005 14:29,1/3/2005 17:04,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
167,600398,4743,ACIS-S,NONE,30.0,27.21,NGC4214,Zezas,183.912,36.328,archived,FAINT,TE,14.53571968,395491.0,4/3/2004 4:36,4/7/2005 20:15,5600962,NORMAL GALAXIES,GO,5,5,None,NGC 4214
168,600399,4744,ACIS-I,NONE,10.0,9.57,NGC55,Zezas,3.725,-39.196999999999996,archived,FAINT,TE,8.513538894,81437.0,6/29/2004 1:46,7/1/2005 20:16,5600962,NORMAL GALAXIES,GO,5,5,None,NGC 0055
169,600400,4745,ACIS-S,NONE,10.0,10.03,NGC1569,Zezas,67.704,64.848,archived,FAINT,TE,9.198277662,92213.0,1/10/2004 23:41,1/13/2005 20:16,5600962,NORMAL GALAXIES,GO,5,5,None,NGC 1569
170,600401,4746,ACIS-S,NONE,60.0,60.3,NGC 625,Skillman,23.778000000000002,-41.437,archived,VFAINT,TE,8.088953777,487759.0,3/20/2004 13:58,3/26/2005 10:28,5600329,NORMAL GALAXIES,GO,5,5,None,NGC 0625
171,600402,4747,ACIS-S,NONE,5.0,5.28,NGC 1313 X-1,Miller,49.583,-66.486,archived,FAINT,TE,5.694543834,30094.0,11/17/2003 6:01,11/19/2004 20:17,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,NGC 1313
172,600403,4748,ACIS-S,NONE,5.0,5.05,NGC 1313 X-1,Miller,49.583,-66.486,archived,FAINT,TE,6.401508359,32333.0,2/22/2004 2:41,2/25/2005 20:20,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,NGC 1313
173,600404,4749,ACIS-S,NONE,5.0,5.22,NGC 1313 X-2,Miller,49.593,-66.601,archived,FAINT,TE,8.49573665,44331.0,3/10/2004 4:50,3/11/2005 20:16,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,NGC 1313
174,600405,4750,ACIS-S,NONE,5.0,4.65,NGC 1313 X-2,Miller,49.593,-66.601,archived,FAINT,TE,6.423661917,29890.0,2/22/2004 4:24,3/2/2005 20:19,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,NGC 1313
175,600406,4751,ACIS-S,NONE,5.0,4.96,M81,Miller,149.476,69.063,archived,FAINT,TE,6.190218085,30732.0,2/7/2004 10:54,2/9/2005 20:15,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,MESSIER 081
176,600407,4752,ACIS-S,NONE,5.0,5.04,M81,Miller,149.476,69.063,archived,FAINT,TE,6.3157641479999995,31811.0,3/25/2004 10:02,4/1/2005 20:15,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,MESSIER 081
177,600408,4753,ACIS-S,NONE,5.0,5.28,M74 X-1,Miller,24.213,15.763,archived,FAINT,TE,6.402058659,33823.0,11/20/2003 4:12,11/21/2004 20:17,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,M74
178,600409,4754,ACIS-S,NONE,5.0,5.04,M74 X-1,Miller,24.213,15.763,archived,FAINT,TE,5.286488916000001,26664.0,12/29/2003 13:06,1/5/2005 20:22,5601068,NORMAL GALAXIES,GO,5,5,CXO-HST,M74
179,600411,5197,ACIS-S,NONE,30.0,28.59,NGC4214,Zezas,183.912,36.328,archived,FAINT,TE,11.43453549,326951.0,7/30/2004 7:58,8/3/2005 20:15,5600962,NORMAL GALAXIES,GO,5,5,None,NGC 4214
180,701012,5283,ACIS-S,NONE,5.0,5.06,NGC4419,Satyapal,186.735,15.047,archived,FAINT,TE,9.984616342,50537.0,1/30/2004 3:25,2/2/2005 20:17,4700491,ACTIVE GALAXIES AND QUASARS,GO,4,4,None,NGC 4419
181,600386,5296,ACIS-S,NONE,3.5,3.09,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,12.17175076,37671.0,1/21/2004 10:56,1/23/2004 20:16,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
182,600386,5297,ACIS-S,NONE,22.0,21.69,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,13.98909155,303364.0,1/24/2004 1:32,1/26/2004 20:24,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
183,600386,5300,ACIS-S,NONE,57.5,52.09,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,10.98979705,572497.0,3/7/2004 9:28,4/15/2004 11:30,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
184,701013,5301,ACIS-S,NONE,30.0,26.96,NGC 4395,Moran,186.453,33.547,archived,FAINT,TE,0.773441415,20855.0,4/10/2004 2:41,4/12/2004 20:27,5708168,ACTIVE GALAXIES AND QUASARS,DDT,5,5,None,NGC 4395
185,701014,5302,ACIS-S,NONE,30.0,28.23,NGC 4395,Moran,186.453,33.547,archived,FAINT,TE,0.8868175220000001,25031.0,4/11/2004 1:03,4/15/2004 20:17,5708168,ACTIVE GALAXIES AND QUASARS,DDT,5,5,None,NGC 4395
186,600387,5309,ACIS-S,NONE,71.5,70.77,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,11.0217629,780036.0,3/14/2004 1:40,4/14/2004 20:19,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
187,600388,5322,ACIS-S,NONE,66.0,64.7,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,11.69440575,756626.0,5/3/2004 7:43,5/19/2004 20:19,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
188,600388,5323,ACIS-S,NONE,43.0,42.62,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,11.77618852,501843.0,5/9/2004 3:10,5/11/2004 20:23,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
189,600389,5337,ACIS-S,NONE,9.88,9.94,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,12.13420757,120649.0,7/5/2004 18:41,7/8/2004 20:18,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
190,600389,5338,ACIS-S,NONE,28.7,28.57,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,12.37247316,353457.0,7/6/2004 13:26,7/13/2004 20:17,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
191,600389,5339,ACIS-S,NONE,14.08,14.32,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,13.670512200000001,195788.0,7/7/2004 13:22,7/15/2004 10:18,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
192,600389,5340,ACIS-S,NONE,54.53,54.42,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,12.47183016,678703.0,7/8/2004 11:06,7/13/2004 20:19,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
193,701042,5619,ACIS-S,NONE,60.0,55.04,Maffei 1,Reynolds,39.148,59.655,archived,FAINT,TE,12.20003003,671544.0,4/4/2005 17:09,4/6/2006 14:20,6700165,ACTIVE GALAXIES AND QUASARS,GO,6,6,None,Maffei 1
194,701067,5644,ACIS-S,NONE,80.0,68.14,CXOM82 J095550.2+694047,Strohmayer,148.959,69.68,archived,GRADED,TE,4.153549459,283023.0,8/17/2005 0:53,8/19/2006 10:10,6700510,ACTIVE GALAXIES AND QUASARS,GO,6,6,RXTE,CXOM82 J095550.2+694047
195,600424,5905,ACIS-S,NONE,50.0,49.32,IC 1613,Schlegel,16.226,2.133,archived,FAINT,TE,12.33573483,608422.0,9/4/2005 23:47,9/6/2006 6:19,6610154,NORMAL GALAXIES,GO,6,6,None,IC 1613
196,600430,5911,ACIS-S,NONE,40.0,39.15,NGC 4569,kenney,189.207,13.163,archived,VFAINT,TE,7.177446924,280968.0,11/13/2005 17:32,11/16/2006 14:49,6610973,NORMAL GALAXIES,GO,6,6,None,MESSIER 090
197,600448,5929,ACIS-S,NONE,40.0,39.45,NGC 3351,Swartz,160.99200000000002,11.704,archived,FAINT,TE,12.00141765,473485.0,2/8/2005 4:40,2/9/2006 9:37,6620375,NORMAL GALAXIES,GO,6,6,None,MESSIER 095
198,600449,5930,ACIS-S,NONE,40.0,39.45,NGC 3351,Swartz,160.99200000000002,11.704,archived,FAINT,TE,14.9297339,588967.0,5/8/2005 13:26,5/10/2006 7:19,6620375,NORMAL GALAXIES,GO,6,6,None,MESSIER 095
199,600450,5931,ACIS-S,NONE,40.0,39.55,NGC 3351,Swartz,160.99200000000002,11.704,archived,FAINT,TE,12.85032357,508271.0,7/1/2005 5:09,7/3/2006 11:10,6620375,NORMAL GALAXIES,GO,6,6,None,MESSIER 095
200,600454,5935,ACIS-S,NONE,12.0,10.98,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.19113486,144828.0,5/26/2005 3:46,6/1/2006 15:40,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
201,600455,5936,ACIS-S,NONE,12.0,11.41,M81,Pooley,148.888,69.065,archived,FAINT,TE,26.70650848,304607.0,5/28/2005 19:54,5/31/2006 6:10,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
202,600456,5937,ACIS-S,NONE,12.0,12.01,M81,Pooley,148.888,69.065,archived,FAINT,TE,12.72019916,152719.0,6/1/2005 8:31,6/2/2006 10:30,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
203,600457,5938,ACIS-S,NONE,12.0,11.81,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.18635751,155691.0,6/3/2005 22:48,6/6/2006 13:40,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
204,600458,5939,ACIS-S,NONE,12.0,11.81,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.53444133,159785.0,6/6/2005 15:16,6/7/2006 12:10,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
205,600459,5940,ACIS-S,NONE,12.0,11.97,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.28080148,159030.0,6/9/2005 6:53,6/10/2006 11:00,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
206,600460,5941,ACIS-S,NONE,12.0,11.81,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.43372659,158608.0,6/11/2005 21:22,6/13/2006 12:30,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
207,600461,5942,ACIS-S,NONE,12.0,11.95,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.14448667,157107.0,6/15/2005 1:27,6/16/2006 10:29,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
208,600462,5943,ACIS-S,NONE,12.0,12.01,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.2394669,159037.0,6/18/2005 11:33,6/20/2006 21:09,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
209,600463,5944,ACIS-S,NONE,12.0,11.81,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.34152003,157523.0,6/21/2005 5:19,6/22/2006 6:59,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
210,600464,5945,ACIS-S,NONE,12.0,11.58,M81,Pooley,148.888,69.065,archived,FAINT,TE,14.00296564,162103.0,6/24/2005 6:04,6/25/2006 2:19,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
211,600465,5946,ACIS-S,NONE,12.0,12.02,M81,Pooley,148.888,69.065,archived,FAINT,TE,15.4988984,186276.0,6/26/2005 21:42,6/28/2006 8:49,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
212,600466,5947,ACIS-S,NONE,12.0,10.7,M81,Pooley,148.888,69.065,archived,FAINT,TE,20.13658557,215421.0,6/29/2005 13:33,6/30/2006 9:39,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
213,600467,5948,ACIS-S,NONE,12.0,12.03,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.60567907,163651.0,7/3/2005 1:33,7/3/2006 16:40,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
214,600468,5949,ACIS-S,NONE,12.0,12.02,M81,Pooley,148.888,69.065,archived,FAINT,TE,13.96510665,167886.0,7/6/2005 7:49,7/7/2006 10:30,6620999,NORMAL GALAXIES,GO,6,6,None,MESSIER 081
